tstamp,buffers,pct_buffer,added,removed,recycled,write,sync,total,synced,longest,average
2014-06-28T01:27:53.384Z,52386,3.3,0,0,16,269.177,1.466,270.752,331,0.029,0.004
2014-06-28T01:32:47.747Z,64741,4.1,0,0,17,263.854,1.450,265.332,304,0.109,0.004
2014-06-28T01:37:53.565Z,42774,2.7,0,0,19,269.260,1.490,270.786,307,0.048,0.004
2014-06-28T01:42:53.681Z,46345,2.9,0,0,17,269.453,1.597,271.086,295,0.126,0.005
2014-06-28T01:46:46.279Z,46789,3.0,0,0,16,202.617,0.833,203.571,366,0.053,0.002
2014-06-28T01:52:53.456Z,78696,5.0,0,0,38,269.642,1.400,271.080,300,0.096,0.004
2014-06-28T01:57:52.767Z,35693,2.3,0,2,33,269.509,0.746,270.280,295,0.054,0.002
2014-06-28T02:02:52.893Z,31963,2.0,0,0,15,269.206,0.833,270.098,309,0.038,0.002
2014-06-28T02:07:53.000Z,41144,2.6,0,0,14,269.149,0.904,270.077,368,0.040,0.002
2014-06-28T02:12:53.225Z,35608,2.3,0,0,17,268.914,1.259,270.194,331,0.210,0.003
2014-06-28T02:17:53.869Z,51091,3.2,0,0,15,269.620,0.974,270.613,350,0.029,0.002
2014-06-28T02:22:53.851Z,39263,2.5,0,0,22,269.129,0.805,269.951,295,0.050,0.002
2014-06-28T02:27:51.048Z,47779,3.0,0,0,19,266.359,0.778,267.166,305,0.071,0.002
2014-06-28T02:32:53.888Z,31330,2.0,0,0,17,269.979,0.807,270.809,290,0.029,0.002
2014-06-28T02:37:53.862Z,33494,2.1,0,0,15,269.103,0.812,269.942,298,0.055,0.002
2014-06-28T02:42:53.903Z,39058,2.5,0,0,15,269.123,0.857,270.010,296,0.046,0.002
2014-06-28T02:47:15.565Z,55427,3.5,0,0,17,230.840,0.770,231.632,329,0.117,0.002
2014-06-28T02:52:53.641Z,33713,2.1,0,0,33,269.408,0.578,270.009,280,0.034,0.002
2014-06-28T02:57:53.776Z,50559,3.2,0,0,15,269.393,0.688,270.105,321,0.046,0.002
2014-06-28T03:02:38.142Z,29784,1.9,0,0,23,253.546,0.764,254.339,286,0.034,0.002
2014-06-28T03:07:53.537Z,37035,2.4,0,0,15,269.729,0.585,270.350,304,0.075,0.001
2014-06-28T03:12:53.584Z,32599,2.1,0,0,16,269.483,0.536,270.040,288,0.033,0.001
2014-06-28T03:17:53.872Z,40809,2.6,0,0,15,269.440,0.801,270.261,363,0.048,0.002
2014-06-28T03:22:27.860Z,32220,2.0,0,0,18,243.443,0.495,243.957,300,0.024,0.001
2014-06-28T03:27:53.802Z,44151,2.8,0,0,16,269.062,0.801,269.886,339,0.037,0.002
2014-06-28T03:32:54.134Z,39688,2.5,0,0,20,269.125,1.109,270.303,276,0.038,0.004
2014-06-28T03:37:53.939Z,33969,2.2,0,0,15,269.888,0.868,270.775,295,0.029,0.002
2014-06-28T03:42:53.835Z,36866,2.3,0,0,16,269.006,0.829,269.867,309,0.121,0.002
2014-06-28T03:47:20.130Z,65291,4.2,0,0,17,235.263,0.874,236.266,344,0.171,0.002
2014-06-28T03:52:53.221Z,32618,2.1,0,0,29,269.182,0.826,270.027,288,0.025,0.002
2014-06-28T03:57:54.006Z,38188,2.4,0,0,15,269.733,0.987,270.755,344,0.019,0.002
2014-06-28T04:02:53.960Z,34709,2.2,0,0,16,269.994,0.910,270.923,291,0.060,0.003
2014-06-28T04:07:54.073Z,42117,2.7,0,0,15,269.032,1.022,270.082,379,0.030,0.002
2014-06-28T04:12:54.034Z,32645,2.1,0,0,16,269.897,1.006,270.935,301,0.045,0.003
2014-06-28T04:17:53.934Z,30480,1.9,0,0,16,269.986,0.851,270.870,302,0.076,0.002
2014-06-28T04:22:47.727Z,37302,2.4,0,0,14,262.904,0.814,263.762,300,0.023,0.002
2014-06-28T04:27:53.884Z,35952,2.3,0,0,16,269.210,0.872,270.120,297,0.045,0.002
2014-06-28T04:32:53.909Z,38265,2.4,0,0,15,269.113,0.871,270.002,272,0.033,0.003
2014-06-28T04:37:53.871Z,32502,2.1,0,0,17,269.083,0.819,269.931,285,0.029,0.002
2014-06-28T04:42:53.889Z,51865,3.3,0,0,14,269.113,0.853,269.986,333,0.087,0.002
2014-06-28T04:47:22.390Z,64958,4.1,0,0,24,237.583,0.855,238.469,318,0.160,0.002
2014-06-28T04:52:53.767Z,39546,2.5,0,0,29,269.533,0.764,270.315,288,0.024,0.002
2014-06-28T04:57:53.978Z,29535,1.9,0,0,16,269.260,0.897,270.180,295,0.039,0.003
2014-06-28T05:02:54.789Z,39042,2.5,0,0,14,270.013,0.746,270.780,277,0.031,0.002
2014-06-28T05:07:54.821Z,28225,1.8,0,0,17,269.254,0.729,270.001,286,0.047,0.002
2014-06-28T05:12:54.878Z,41609,2.6,0,0,13,269.137,0.867,270.027,272,0.055,0.003
2014-06-28T05:17:54.829Z,34067,2.2,0,0,17,269.092,0.809,269.919,304,0.161,0.002
2014-06-28T05:22:54.736Z,38360,2.4,0,0,14,269.116,0.718,269.876,291,0.059,0.002
2014-06-28T05:27:54.788Z,41024,2.6,0,0,18,269.243,0.753,270.020,333,0.073,0.002
2014-06-28T05:32:55.106Z,41123,2.6,0,0,21,269.227,1.039,270.287,284,0.119,0.003
2014-06-28T05:37:54.591Z,31651,2.0,0,0,18,269.886,0.535,270.456,301,0.031,0.001
2014-06-28T05:42:54.972Z,51069,3.2,0,0,14,269.388,0.924,270.352,307,0.046,0.003
2014-06-28T05:47:41.529Z,51757,3.3,0,0,19,255.458,1.048,256.525,312,0.078,0.003
2014-06-28T05:52:55.774Z,38655,2.5,0,0,28,269.419,0.764,270.201,295,0.045,0.002
2014-06-28T05:57:55.863Z,26464,1.7,0,0,17,269.255,0.776,270.059,295,0.044,0.002
2014-06-28T06:02:55.688Z,40461,2.6,0,0,12,269.117,0.650,269.796,292,0.083,0.002
2014-06-28T06:07:55.620Z,34171,2.2,0,0,17,269.306,0.576,269.904,324,0.025,0.001
2014-06-28T06:12:55.818Z,48000,3.1,0,0,15,269.378,0.763,270.167,322,0.053,0.002
2014-06-28T06:17:52.543Z,33726,2.1,0,0,25,265.881,0.757,266.696,284,0.059,0.002
2014-06-28T06:22:54.657Z,37503,2.4,0,0,15,268.501,0.555,269.079,288,0.040,0.001
2014-06-28T06:27:55.558Z,32538,2.1,0,0,17,269.291,0.553,269.870,297,0.049,0.001
2014-06-28T06:32:55.662Z,43076,2.7,0,0,13,269.445,0.609,270.074,271,0.058,0.002
2014-06-28T06:37:55.861Z,32080,2.0,0,0,19,269.286,0.851,270.170,294,0.075,0.002
2014-06-28T06:42:55.940Z,53389,3.4,0,0,14,269.015,1.009,270.048,296,0.057,0.003
2014-06-28T06:47:31.877Z,40869,2.6,0,0,26,245.163,0.716,245.906,319,0.037,0.002
2014-06-28T06:52:55.903Z,51073,3.2,0,0,21,269.075,0.858,269.971,292,0.028,0.002
2014-06-28T06:57:56.104Z,39892,2.5,0,0,20,269.115,1.062,270.196,293,0.048,0.003
2014-06-28T07:02:43.226Z,38012,2.4,0,0,18,257.189,0.874,258.095,291,0.130,0.003
2014-06-28T07:07:55.951Z,43745,2.8,0,0,18,269.754,0.900,270.682,337,0.054,0.002
2014-06-28T07:12:56.033Z,37227,2.4,0,0,23,269.004,0.987,270.054,294,0.179,0.003
2014-06-28T07:17:33.363Z,30065,1.9,0,0,16,247.740,0.540,248.299,281,0.143,0.001
2014-06-28T07:22:55.887Z,49872,3.2,0,0,17,269.569,0.873,270.471,290,0.058,0.003
2014-06-28T07:27:55.771Z,34382,2.2,0,0,22,269.089,0.747,269.853,288,0.090,0.002
2014-06-28T07:32:56.000Z,44435,2.8,0,0,16,269.155,1.023,270.201,283,0.225,0.003
2014-06-28T07:37:57.077Z,55076,3.5,0,0,19,270.023,0.999,271.049,301,0.066,0.003
2014-06-28T07:42:56.805Z,50065,3.2,0,0,23,269.791,0.891,270.702,306,0.108,0.002
2014-06-28T07:47:05.491Z,55430,3.5,0,0,20,217.290,1.332,218.655,319,0.267,0.004
2014-06-28T07:52:56.875Z,44247,2.8,0,0,29,269.261,1.006,270.300,303,0.185,0.003
2014-06-28T07:57:56.883Z,49771,3.2,0,0,31,268.981,0.972,269.979,314,0.036,0.003
2014-06-28T08:02:46.987Z,38124,2.4,0,0,42,259.290,0.764,260.075,299,0.032,0.002
2014-06-28T08:07:57.900Z,35641,2.3,0,0,24,270.010,0.845,270.872,315,0.054,0.002
2014-06-28T08:12:58.154Z,43715,2.8,0,0,16,269.144,1.056,270.223,296,0.061,0.003
2014-06-28T08:17:36.402Z,41690,2.7,0,0,17,248.298,0.894,249.218,293,0.024,0.003
2014-06-28T08:22:56.825Z,38595,2.5,0,0,17,268.512,0.831,269.371,289,0.063,0.002
2014-06-28T08:27:57.900Z,32725,2.1,0,0,18,269.176,0.841,270.044,298,0.069,0.002
2014-06-28T08:32:57.996Z,39518,2.5,0,0,14,269.121,0.927,270.067,273,0.113,0.003
2014-06-28T08:37:58.771Z,33857,2.2,0,0,15,269.980,0.747,270.749,285,0.064,0.002
2014-06-28T08:42:58.982Z,54984,3.5,0,0,15,269.215,0.940,270.180,337,0.064,0.002
2014-06-28T08:47:21.755Z,54992,3.5,0,0,23,231.813,0.903,232.742,312,0.107,0.002
2014-06-28T08:52:59.942Z,45414,2.9,0,0,28,269.254,0.843,270.118,289,0.060,0.002
2014-06-28T08:57:59.768Z,33137,2.1,0,0,16,269.088,0.687,269.797,274,0.027,0.002
2014-06-28T09:02:43.302Z,35700,2.3,0,0,15,252.570,0.912,253.502,283,0.067,0.003
2014-06-28T09:07:53.437Z,30600,1.9,0,0,15,263.555,0.506,264.088,298,0.054,0.001
2014-06-28T09:12:59.792Z,35401,2.3,0,0,15,269.589,0.712,270.321,294,0.059,0.002
2014-06-28T09:17:59.762Z,36080,2.3,0,0,15,269.192,0.725,269.938,284,0.069,0.002
2014-06-28T09:22:59.827Z,41562,2.6,0,0,15,269.231,0.780,270.036,285,0.051,0.002
2014-06-28T09:27:59.634Z,42305,2.7,0,0,17,269.150,0.603,269.779,327,0.029,0.001
2014-06-28T09:32:59.779Z,37252,2.4,0,0,22,269.309,0.777,270.115,284,0.043,0.002
2014-06-28T09:37:59.722Z,33359,2.1,0,0,16,269.182,0.712,269.915,290,0.058,0.002
2014-06-28T09:42:59.715Z,37985,2.4,0,0,15,269.322,0.621,269.962,303,0.037,0.002
2014-06-28T09:47:50.932Z,67134,4.3,0,0,17,260.428,0.739,261.187,315,0.139,0.002
2014-06-28T09:52:59.693Z,39401,2.5,0,0,33,269.028,0.659,269.722,282,0.042,0.002
2014-06-28T09:57:59.504Z,30533,1.9,0,0,17,269.267,0.486,269.780,277,0.051,0.001
2014-06-28T10:02:59.543Z,43924,2.8,0,0,13,269.430,0.555,270.008,278,0.058,0.001
2014-06-28T10:07:59.664Z,35179,2.2,0,0,17,269.503,0.567,270.093,304,0.029,0.001
2014-06-28T10:12:59.968Z,38663,2.5,0,0,15,269.331,0.925,270.277,295,0.054,0.003
2014-06-28T10:17:45.860Z,38194,2.4,0,0,17,255.000,0.837,255.860,320,0.032,0.002
2014-06-28T10:22:59.777Z,38650,2.5,0,0,24,269.107,0.747,269.873,294,0.032,0.002
2014-06-28T10:27:59.912Z,33874,2.2,0,0,17,269.201,0.872,270.104,296,0.026,0.002
2014-06-28T10:32:59.817Z,41791,2.7,0,0,15,268.726,1.126,269.875,281,0.063,0.004
2014-06-28T10:37:59.752Z,34313,2.2,0,0,16,269.187,0.696,269.904,291,0.022,0.002
2014-06-28T10:42:59.972Z,36983,2.4,0,0,14,269.214,0.952,270.189,311,0.033,0.003
2014-06-28T10:46:54.305Z,55669,3.5,0,0,17,203.354,0.928,204.301,322,0.148,0.002
2014-06-28T10:53:00.899Z,35626,2.3,0,0,33,269.601,0.880,270.499,288,0.030,0.003
2014-06-28T10:58:00.822Z,38900,2.5,0,0,15,269.107,0.768,269.892,284,0.030,0.002
2014-06-28T11:02:45.098Z,31677,2.0,0,0,15,253.674,0.538,254.246,277,0.013,0.001
2014-06-28T11:08:01.043Z,44146,2.8,0,0,15,269.858,1.014,270.899,320,0.057,0.003
2014-06-28T11:13:01.084Z,37086,2.4,0,0,29,269.905,1.076,271.011,290,0.075,0.003
2014-06-28T11:17:42.555Z,31675,2.0,0,0,16,251.953,0.457,252.442,286,0.094,0.001
2014-06-28T11:22:49.754Z,37709,2.4,0,0,15,258.288,0.823,259.151,294,0.047,0.002
2014-06-28T11:28:01.017Z,41230,2.6,0,0,19,269.231,0.956,270.221,276,0.062,0.003
2014-06-28T11:33:00.875Z,34242,2.2,0,0,17,269.979,0.830,270.829,271,0.060,0.003
2014-06-28T11:38:00.762Z,32005,2.0,0,0,16,269.075,0.754,269.858,290,0.036,0.002
2014-06-28T11:43:00.935Z,37315,2.4,0,0,14,269.201,0.922,270.142,301,0.048,0.003
2014-06-28T11:47:40.211Z,87976,5.6,0,0,16,248.216,0.995,249.245,305,0.343,0.003
2014-06-28T11:53:00.848Z,44039,2.8,0,0,45,269.750,0.810,270.585,294,0.098,0.002
2014-06-28T11:58:00.873Z,31547,2.0,0,0,16,269.176,0.800,269.995,290,0.044,0.002
2014-06-28T12:02:58.177Z,44147,2.8,0,0,15,266.447,0.806,267.277,318,0.070,0.002
2014-06-28T12:08:00.872Z,35409,2.3,0,0,22,269.797,0.834,270.662,300,0.052,0.002
2014-06-28T12:13:00.820Z,34091,2.2,0,0,16,269.086,0.810,269.917,275,0.045,0.002
2014-06-28T12:17:34.752Z,38660,2.5,0,0,15,242.656,1.227,243.905,354,0.104,0.003
2014-06-28T12:23:01.041Z,36327,2.3,0,0,15,269.201,0.991,270.231,346,0.064,0.002
2014-06-28T12:28:00.748Z,33377,2.1,0,0,17,269.997,0.656,270.677,295,0.036,0.002
2014-06-28T12:33:00.976Z,45213,2.9,0,0,15,269.254,0.924,270.197,314,0.029,0.002
2014-06-28T12:38:00.794Z,32400,2.1,0,0,20,268.986,0.773,269.791,305,0.048,0.002
2014-06-28T12:43:00.972Z,47258,3.0,0,0,15,269.175,0.951,270.146,297,0.096,0.003
2014-06-28T12:47:36.566Z,79291,5.0,0,0,19,244.776,0.764,245.561,329,0.310,0.002
2014-06-28T12:53:02.024Z,45148,2.9,0,0,40,269.364,1.018,270.404,314,0.115,0.003
2014-06-28T12:58:01.657Z,31033,2.0,0,0,20,269.777,0.799,270.603,278,0.040,0.002
2014-06-28T13:03:01.753Z,38380,2.4,0,0,15,269.316,0.726,270.065,310,0.028,0.002
2014-06-28T13:08:01.680Z,37112,2.4,0,0,17,269.211,0.639,269.896,303,0.054,0.002
2014-06-28T13:13:01.900Z,43689,2.8,0,0,15,269.333,0.824,270.189,340,0.026,0.002
2014-06-28T13:17:44.307Z,36956,2.3,0,0,17,251.681,0.676,252.380,327,0.023,0.002
2014-06-28T13:22:50.519Z,35332,2.2,0,0,18,258.289,0.856,259.167,300,0.060,0.002
2014-06-28T13:28:01.813Z,42747,2.7,0,0,17,269.454,0.761,270.254,316,0.118,0.002
2014-06-28T13:33:02.178Z,43268,2.8,0,0,18,269.157,1.101,270.335,321,0.051,0.003
2014-06-28T13:38:02.265Z,52080,3.3,0,0,19,269.806,1.200,271.056,337,0.084,0.003
2014-06-28T13:43:00.639Z,44163,2.8,0,0,19,268.249,1.079,269.352,305,0.123,0.003
2014-06-28T13:47:32.370Z,54437,3.5,0,0,19,239.420,1.263,240.701,381,0.320,0.003
2014-06-28T13:53:02.202Z,43705,2.8,0,0,27,269.347,1.336,270.774,317,0.533,0.004
2014-06-28T13:58:01.662Z,32143,2.0,0,0,19,269.483,0.920,270.430,295,0.106,0.003
2014-06-28T14:02:54.475Z,42487,2.7,0,0,14,261.682,1.060,262.783,288,0.350,0.003
2014-06-28T14:08:02.002Z,49230,3.1,0,0,17,269.381,1.081,270.490,337,0.039,0.003
2014-06-28T14:13:02.832Z,33422,2.1,0,0,22,269.995,0.775,270.800,293,0.029,0.002
2014-06-28T14:17:29.147Z,37283,2.4,0,0,15,235.464,0.801,236.284,306,0.086,0.002
2014-06-28T14:23:02.049Z,36636,2.3,0,0,18,268.820,0.996,269.838,323,0.026,0.003
2014-06-28T14:28:02.864Z,42441,2.7,0,0,18,269.959,0.804,270.783,289,0.088,0.002
2014-06-28T14:33:02.967Z,29576,1.9,0,0,18,269.172,0.898,270.089,288,0.037,0.003
2014-06-28T14:38:02.988Z,42192,2.7,0,0,14,269.039,0.931,269.993,291,0.042,0.003
2014-06-28T14:43:05.142Z,43546,2.8,0,0,17,269.957,2.130,272.123,333,0.083,0.006
2014-06-28T14:47:41.034Z,69262,4.4,0,0,19,246.916,0.904,247.859,313,0.139,0.002
2014-06-28T14:53:04.341Z,34791,2.2,0,0,36,269.905,1.329,271.258,386,0.050,0.003
2014-06-28T14:58:02.681Z,33154,2.1,0,0,15,268.489,0.786,269.309,317,0.023,0.002
2014-06-28T15:03:03.996Z,37471,2.4,0,0,15,269.324,0.932,270.285,321,0.038,0.002
2014-06-28T15:08:05.405Z,51078,3.2,0,0,17,269.988,1.370,271.377,293,0.059,0.004
2014-06-28T15:13:05.485Z,28548,1.8,0,0,20,269.564,1.465,271.053,290,0.054,0.005
2014-06-28T15:17:27.506Z,43657,2.8,0,0,14,231.985,0.981,232.992,331,0.053,0.002
2014-06-28T15:23:05.153Z,36039,2.3,0,0,22,269.430,1.116,270.578,321,0.049,0.003
2014-06-28T15:27:50.928Z,45100,2.9,0,0,17,255.942,0.774,256.748,319,0.032,0.002
2014-06-28T15:33:04.994Z,33840,2.2,0,0,21,269.102,0.899,270.020,306,0.057,0.002
2014-06-28T15:38:06.006Z,50353,3.2,0,0,16,269.992,0.949,270.982,330,0.045,0.002
2014-06-28T15:43:05.967Z,34569,2.2,0,0,22,270.007,0.902,270.931,304,0.086,0.002
2014-06-28T15:48:06.242Z,76064,4.8,0,0,16,269.019,1.187,270.241,317,0.072,0.003
2014-06-28T15:53:05.819Z,45535,2.9,0,0,41,269.474,1.050,270.547,343,0.138,0.003
2014-06-28T15:57:34.654Z,52179,3.3,0,0,27,237.824,0.963,238.806,289,0.099,0.003
2014-06-28T16:03:06.023Z,43632,2.8,0,0,26,269.351,0.995,270.366,289,0.078,0.003
2014-06-28T16:08:04.166Z,64704,4.1,0,0,19,267.773,1.317,269.113,399,0.195,0.003
2014-06-28T16:13:05.404Z,40091,2.5,0,0,28,269.338,0.853,270.209,295,0.052,0.002
2014-06-28T16:17:53.613Z,47501,3.0,0,0,19,257.048,1.107,258.181,297,0.211,0.003
2014-06-28T16:23:05.650Z,40233,2.6,0,0,22,269.153,0.812,269.994,322,0.085,0.002
2014-06-28T16:28:06.171Z,45336,2.9,0,0,22,269.157,1.309,270.489,302,0.189,0.004
2014-06-28T16:33:05.642Z,41739,2.7,0,0,34,269.639,0.783,270.443,292,0.037,0.002
2014-06-28T16:38:05.777Z,51499,3.3,0,0,23,269.302,0.772,270.106,334,0.059,0.002
2014-06-28T16:43:06.066Z,55074,3.5,0,0,23,269.213,1.014,270.258,303,0.076,0.003
2014-06-28T16:47:54.985Z,72326,4.6,0,0,16,258.959,0.900,259.887,327,0.187,0.002
2014-06-28T16:53:06.610Z,33159,2.1,0,0,36,269.990,0.573,270.583,287,0.041,0.001
2014-06-28T16:58:05.373Z,38631,2.5,0,0,14,268.235,0.453,268.734,379,0.031,0.001
2014-06-28T17:03:06.631Z,32657,2.1,0,0,20,269.585,0.619,270.227,293,0.059,0.002
2014-06-28T17:08:06.811Z,40802,2.6,0,0,16,269.330,0.799,270.149,285,0.049,0.002
2014-06-28T17:13:06.861Z,40786,2.6,0,0,16,269.138,0.826,270.019,306,0.037,0.002
2014-06-28T17:17:39.071Z,37046,2.4,0,0,16,241.563,0.590,242.179,328,0.048,0.001
2014-06-28T17:23:07.046Z,35867,2.3,0,0,21,269.905,0.979,270.917,303,0.075,0.003
2014-06-28T17:28:06.698Z,28636,1.8,0,0,15,269.873,0.716,270.623,284,0.026,0.002
2014-06-28T17:33:06.830Z,30915,2.0,0,0,15,269.283,0.798,270.102,282,0.030,0.002
2014-06-28T17:38:07.121Z,55018,3.5,0,0,13,269.120,1.103,270.261,317,0.084,0.003
2014-06-28T17:43:07.084Z,32481,2.1,0,0,22,269.847,1.067,270.936,295,0.038,0.003
2014-06-28T17:48:01.215Z,92715,5.9,0,0,15,264.259,0.813,265.099,323,0.216,0.002
2014-06-28T17:53:07.154Z,34761,2.2,0,0,47,269.792,1.078,270.902,289,0.032,0.003
2014-06-28T17:57:50.198Z,33905,2.2,0,0,15,253.261,0.719,254.015,286,0.077,0.002
2014-06-28T18:03:06.980Z,40137,2.6,0,0,16,269.748,0.968,270.735,337,0.061,0.002
2014-06-28T18:08:07.717Z,49533,3.1,0,0,18,269.881,0.805,270.705,308,0.063,0.002
2014-06-28T18:13:07.933Z,33736,2.1,0,0,17,269.289,0.874,270.186,290,0.074,0.003
2014-06-28T18:17:53.180Z,34176,2.2,0,0,16,254.657,0.540,255.216,344,0.020,0.001
2014-06-28T18:23:07.689Z,33471,2.1,0,0,16,269.395,1.046,270.465,290,0.066,0.003
2014-06-28T18:28:08.036Z,49500,3.1,0,0,14,269.291,1.033,270.343,313,0.067,0.003
2014-06-28T18:33:07.954Z,37566,2.4,0,0,22,269.909,0.918,270.890,277,0.075,0.003
2014-06-28T18:38:07.980Z,36084,2.3,0,0,16,269.001,0.967,269.995,280,0.071,0.003
2014-06-28T18:43:08.888Z,41632,2.6,0,0,16,270.059,0.800,270.876,314,0.046,0.002
2014-06-28T18:48:08.980Z,82529,5.2,0,0,17,269.133,0.903,270.059,312,0.072,0.002
2014-06-28T18:53:08.612Z,41315,2.6,0,0,43,268.445,1.120,269.600,319,0.111,0.003
2014-06-28T18:58:09.285Z,36052,2.3,0,0,18,268.808,0.811,269.641,314,0.046,0.002
2014-06-28T19:02:32.839Z,33188,2.1,0,0,16,232.615,0.885,233.523,280,0.045,0.003
2014-06-28T19:08:10.055Z,41766,2.7,0,0,15,269.139,0.992,270.152,312,0.037,0.003
2014-06-28T19:13:09.757Z,38637,2.5,0,0,19,269.918,0.732,270.671,285,0.026,0.002
2014-06-28T19:18:09.895Z,43145,2.7,0,0,15,269.246,0.829,270.107,374,0.180,0.002
2014-06-28T19:23:09.828Z,36576,2.3,0,0,20,269.103,0.780,269.902,280,0.047,0.002
2014-06-28T19:28:10.010Z,39337,2.5,0,0,15,269.220,0.913,270.154,292,0.065,0.003
2014-06-28T19:33:09.750Z,45444,2.9,0,0,17,269.962,0.725,270.710,277,0.045,0.002
2014-06-28T19:38:09.955Z,44168,2.8,0,0,17,269.245,0.907,270.174,292,0.086,0.003
2014-06-28T19:43:09.961Z,38089,2.4,0,0,19,269.053,0.902,269.975,294,0.170,0.003
2014-06-28T19:46:59.744Z,93172,5.9,0,0,17,197.849,1.876,199.749,354,0.319,0.005
2014-06-28T19:53:09.873Z,34042,2.2,0,0,63,269.197,0.801,270.029,292,0.118,0.002
2014-06-28T19:58:10.043Z,42110,2.7,0,0,16,269.032,1.036,270.139,295,0.049,0.003
2014-06-28T20:02:59.138Z,36212,2.3,0,0,17,259.097,0.946,260.064,296,0.056,0.003
2014-06-28T20:07:31.965Z,51430,3.3,0,0,17,231.832,0.924,232.786,326,0.044,0.002
2014-06-28T20:13:10.925Z,56632,3.6,0,0,27,270.037,0.835,270.891,332,0.062,0.002
2014-06-28T20:18:10.897Z,48426,3.1,0,0,26,269.086,0.826,269.942,323,0.147,0.002
2014-06-28T20:23:10.825Z,44986,2.9,0,0,23,269.148,0.726,269.896,292,0.077,0.002
2014-06-28T20:28:11.181Z,37158,2.4,0,0,22,269.214,1.090,270.325,282,0.092,0.003
2014-06-28T20:33:10.454Z,32995,2.1,0,0,15,269.785,0.440,270.243,284,0.043,0.001
2014-06-28T20:38:10.743Z,57223,3.6,0,0,15,269.523,0.711,270.258,318,0.050,0.002
2014-06-28T20:43:11.079Z,40862,2.6,0,0,23,269.235,1.041,270.304,293,0.091,0.003
2014-06-28T20:47:47.262Z,70467,4.5,0,0,19,245.638,1.495,247.150,314,0.560,0.004
2014-06-28T20:53:09.630Z,30505,1.9,0,0,41,268.176,1.118,269.314,286,0.098,0.003
2014-06-28T20:58:11.205Z,37461,2.4,0,0,15,269.128,1.383,270.545,286,0.226,0.004
2014-06-28T21:02:05.048Z,25412,1.6,0,0,16,203.520,1.274,204.812,330,0.088,0.003
2014-06-28T21:08:11.791Z,95326,6.1,0,0,14,269.841,1.786,271.647,342,0.286,0.005
2014-06-28T21:13:10.990Z,37908,2.4,0,0,33,268.932,1.203,270.168,297,0.308,0.004
2014-06-28T21:18:11.903Z,53418,3.4,0,0,16,269.712,1.135,270.883,324,0.043,0.003
2014-06-28T21:23:11.942Z,31719,2.0,0,0,20,269.074,0.915,270.011,290,0.027,0.003
2014-06-28T21:28:11.844Z,37791,2.4,0,0,14,269.008,0.835,269.873,296,0.090,0.002
2014-06-28T21:33:11.857Z,38877,2.5,0,0,16,269.127,0.835,269.982,274,0.070,0.003
2014-06-28T21:38:12.255Z,51811,3.3,0,0,17,269.206,1.166,270.392,289,0.051,0.004
2014-06-28T21:43:11.679Z,41256,2.6,0,0,17,269.264,1.109,270.393,326,0.081,0.003
2014-06-28T21:48:11.805Z,77448,4.9,0,0,21,269.315,0.746,270.093,312,0.037,0.002
2014-06-28T21:53:11.989Z,34067,2.2,0,0,41,269.190,0.919,270.153,278,0.066,0.003
2014-06-28T21:58:12.989Z,31442,2.0,0,0,14,269.981,0.960,270.969,280,0.034,0.003
2014-06-28T22:03:13.889Z,36096,2.3,0,0,15,270.002,0.843,270.869,285,0.051,0.002
2014-06-28T22:08:13.896Z,37887,2.4,0,0,14,269.117,0.826,269.976,314,0.049,0.002
2014-06-28T22:13:13.594Z,33546,2.1,0,0,16,269.010,0.635,269.667,283,0.099,0.002
2014-06-28T22:18:04.753Z,46160,2.9,0,0,15,260.250,0.868,261.138,325,0.033,0.002
2014-06-28T22:23:13.852Z,29610,1.9,0,0,19,269.173,0.853,270.059,277,0.025,0.003
2014-06-28T22:28:13.793Z,37334,2.4,0,0,16,269.115,0.777,269.910,293,0.041,0.002
2014-06-28T22:33:14.070Z,41704,2.7,0,0,15,269.231,0.974,270.246,281,0.046,0.003
2014-06-28T22:38:13.801Z,40362,2.6,0,0,16,269.921,0.736,270.702,302,0.044,0.002
2014-06-28T22:43:13.969Z,34726,2.2,0,0,18,269.209,0.909,270.138,283,0.081,0.003
2014-06-28T22:48:13.856Z,73286,4.7,0,0,15,268.994,0.839,269.854,353,0.066,0.002
2014-06-28T22:53:01.262Z,33263,2.1,0,0,40,256.558,0.797,257.378,283,0.099,0.002
2014-06-28T22:58:13.957Z,40930,2.6,0,0,16,269.730,0.900,270.652,275,0.035,0.003
2014-06-28T23:03:13.883Z,29765,1.9,0,0,15,269.065,0.812,269.895,274,0.033,0.002
2014-06-28T23:08:13.932Z,38986,2.5,0,0,14,269.119,0.883,270.021,296,0.057,0.002
2014-06-28T23:13:13.830Z,35275,2.2,0,0,16,269.097,0.752,269.867,271,0.043,0.002
2014-06-28T23:18:03.159Z,41384,2.6,0,0,16,258.210,1.067,259.299,310,0.142,0.003
2014-06-28T23:23:13.940Z,39880,2.5,0,0,17,269.833,0.882,270.740,311,0.097,0.002
2014-06-28T23:28:13.868Z,38904,2.5,0,0,20,269.012,0.858,269.898,290,0.043,0.002
2014-06-28T23:33:13.890Z,30550,1.9,0,0,16,269.172,0.792,269.990,267,0.041,0.002
2014-06-28T23:38:13.835Z,42286,2.7,0,0,14,269.134,0.765,269.916,288,0.054,0.002
2014-06-28T23:43:13.903Z,43213,2.7,0,0,16,269.151,0.851,270.039,285,0.121,0.002
